"STATION"     ,"NAME"                  ,"LATITUDE"         ,"LONGITUDE"         ,"ELEVATION" ,"DATE"       ,"DAPR"  ,"DAPR_ATTRIBUTES" ,"MDPR" ,"MDPR_ATTRIBUTES" ,"PRCP" ,"PRCP_ATTRIBUTES" ,"SNOW" ,"SNOW_ATTRIBUTES" ,"SNWD" ,"SNWD_ATTRIBUTES" ,"WESD" ,"WESD_ATTRIBUTES" ,"WESF" ,"WESF_ATTRIBUTES" ,"WT05"  ,"WT05_ATTRIBUTES"
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-08-28" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-08-29" ,        ,                  ,       ,                  ,"0.03" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-08-30" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-08-31" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-09-01" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-09-02" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-09-03" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-09-04" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-09-05" ,        ,                  ,       ,                  ,"0.16" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-09-06" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-09-07" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-09-08" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-09-09" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-09-10" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-09-11" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-09-12" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-09-13" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-09-14" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-09-15" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-09-16" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-09-17" ,        ,                  ,       ,                  ,"0.02" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-09-18" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-09-19" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-09-20" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-09-21" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-09-22" ,        ,                  ,       ,                  ,"0.58" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-09-23" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-09-24" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-09-25" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-09-26" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-09-27" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-09-28" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-09-29" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-09-30" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-10-01" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-10-02" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-10-03" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-10-04" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-10-05" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-10-06" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-10-07" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-10-08" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-10-09" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-10-10" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-10-11" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-10-12" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-10-13" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-10-14" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-10-15" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-10-16" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-10-17" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-10-18" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-10-19" ,        ,                  ,       ,                  ,"0.61" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-10-20" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-10-21" ,        ,                  ,       ,                  ,"0.21" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-10-22" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-10-23" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-10-24" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-10-25" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-10-26" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-10-27" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-10-28" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-10-29" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-10-30" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-10-31" ,        ,                  ,       ,                  ,"0.37" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-11-01" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-11-02" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-11-03" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-11-04" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-11-05" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-11-06" ,        ,                  ,       ,                  ,"0.33" ,",,7,0700"        ,"0.7"  ,",,7,0700"        ,"1.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-11-07" ,        ,                  ,       ,                  ,"1.12" ,",,7,0700"        ,"8.7"  ,",,7,0700"        ,"9.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-11-08" ,        ,                  ,       ,                  ,"0.67" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"6.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-11-09" ,        ,                  ,       ,                  ,"1.19" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"4.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-11-10" ,        ,                  ,       ,                  ,"0.02" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-11-11" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-11-12" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-11-13" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-11-14" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-11-15" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-11-16" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-11-17" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-11-18" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-11-19" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-11-20" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-11-21" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-11-22" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-11-23" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-11-24" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-11-25" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
